Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
395-1213CI,G,R,0.30,E,SI2,VG,EX,VG,N,N,4.26*0.00*2.65,No,Borderline,GIA,1393464255,,,1080.000,-40.000,1080.000,-40.000,62.20,55.00,,,4.00,Faceted,NONE,,16.00,35.50,42.00,40.20,GIA 1393464255,,Feather,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1393464255&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/395-1213CI/395-1213CI.html,,,,,,,,1,
395-1296CI,G,R,0.30,E,SI2,VG,EX,VG,N,N,4.28*0.00*2.67,No,E1,GIA,7396464221,,,1080.000,-40.000,1080.000,-40.000,62.30,60.00,,,4.50,Faceted,NONE,,14.00,34.50,44.00,41.60,GIA 7396464221,,Feather,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7396464221&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/395-1296CI/395-1296CI.html,,,,,,,,1,
395-1326CISI,G,R,0.30,E,SI2,EX,VG,EX,N,N,4.29*0.00*2.68,No,E1,GIA,6392461769,,,1116.000,-38.000,1116.000,-38.000,62.70,57.00,,,3.50,Faceted,NONE,,15.50,36.00,43.50,41.00,GIA 6392461769,,"Crystal, Feather, Indented Natural","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392461769&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/395-1326CISI/395-1326CISI.html,,,,,,,,1,
394-525K,G,R,0.30,E,VS2,EX,EX,VG,F,N,4.32*0.00*2.64,No,YES,GIA,7391464262,,,1311.000,-43.000,1311.000,-43.000,61.10,60.00,,,4.00,Faceted,NONE,,13.00,33.50,44.00,41.40,GIA 7391464262,,Crystal,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391464262&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-525K/394-525K.html,,,,,,,,1,
394-541CI,G,R,0.30,E,SI1,VG,VG,VG,N,N,4.24*0.00*2.68,No,E1,GIA,6392464272,,,1281.000,-39.000,1281.000,-39.000,63.40,55.00,,,5.00,Faceted,NONE,,15.50,34.00,43.50,41.00,GIA 6392464272,,"Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392464272&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-541CI/394-541CI.html,,,,,,,,1,
394-776K,G,R,0.30,E,VVS2,EX,EX,EX,M,B,4.35*0.00*2.60,No,YES,GIA,6392467148,,,1352.000,-48.000,1352.000,-48.000,59.90,59.00,,,3.50,Faceted,NONE,,13.50,33.00,43.00,40.80,GIA 6392467148,,"Pinpoint, Needle","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392467148&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-776K/394-776K.html,,,,,,,,1,
395-1033K,G,R,0.30,D,SI1,EX,EX,EX,N,N,4.31*0.00*2.64,No,Borderline,GIA,6391461124,,,1496.000,-32.000,1496.000,-32.000,61.20,61.00,,,4.00,Faceted,NONE,,14.00,35.00,43.50,41.20,GIA 6391461124,,"Cloud, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391461124&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/395-1033K/395-1033K.html,,,,,,,,1,
394-1137K,G,R,0.30,D,SI1,EX,EX,EX,M,B,4.28*0.00*2.66,No,Borderline,GIA,7398462173,,,1254.000,-43.000,1254.000,-43.000,62.10,55.00,,,4.00,Faceted,NONE,,15.50,34.50,42.50,40.80,GIA 7398462173,,"Cloud, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398462173&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-1137K/394-1137K.html,,,,,,,,1,
394-1169C,G,R,0.30,D,SI2,VG,EX,EX,N,N,4.20*4.22*2.71,No,E1,GIA,7391464125,,,1159.000,-39.000,1159.000,-39.000,64.40,59.00,,,5.00,Faceted,NONE,,15.00,36.00,44.50,41.80,GIA 7391464125,,"Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391464125&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-1169C/394-1169C.html,,,,,,,,1,
394-1363K,G,R,0.30,D,VS1,EX,EX,EX,F,N,4.35*4.36*2.59,No,YES,GIA,7391463960,,,1508.000,-42.000,1508.000,-42.000,59.50,60.00,,,3.00,Faceted,NONE,,13.50,34.00,43.00,40.80,GIA 7391463960,,"Crystal, Needle, Feather, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391463960&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-1363K/394-1363K.html,,,,,,,,1,
394-241CISI,G,R,0.30,G,I1,VG,EX,VG,N,N,4.23*0.00*2.65,No,E1,GIA,2394464253,,,780.000,-35.000,780.000,-35.000,62.70,59.00,,,4.50,Faceted,NONE,,15.50,36.50,43.00,40.80,GIA 2394464253,,Twinning Wisp,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",55,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2394464253&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/394-241CISI/394-241CISI.html,,,,,,,,1,
393-1758SI,G,R,0.30,I,VS1,EX,EX,EX,F,N,4.33*0.00*2.62,No,YES,GIA,2397466636,,,1300.000,-35.000,1300.000,-35.000,60.40,60.00,,,4.00,Faceted,NONE,,13.00,33.00,43.50,41.20,GIA 2397466636,,"Cloud, Crystal, Pinpoint, Needle","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397466636&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/393-1758SI/393-1758SI.html,,,,,,,,1,
393-771K,G,R,0.30,D,VS2,VG,VG,VG,N,N,4.30*0.00*2.60,No,YES,GIA,1398461140,,,1368.000,-43.000,1368.000,-43.000,60.60,60.00,,,4.50,Faceted,VERY SMALL,,13.50,34.00,42.50,40.40,GIA 1398461140,,"Crystal, Indented Natural","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1398461140&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/393-771K/393-771K.html,,,,,,,,1,
393-929K,G,R,0.30,J,VS1,VG,VG,VG,F,N,4.37*0.00*2.55,No,YES,GIA,7391461109,,,1088.000,-36.000,1088.000,-36.000,58.40,60.00,,,3.50,Faceted,NONE,,13.00,33.00,42.00,40.20,GIA 7391461109,,Indented Natural,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391461109&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/393-929K/393-929K.html,,,,,,,,1,
392-1404C,G,R,0.30,D,SI1,VG,EX,VG,N,N,4.28*0.00*2.60,No,E1,GIA,7398466791,,,1364.000,-38.000,1364.000,-38.000,60.60,62.00,,,5.00,Faceted,NONE,,12.50,34.00,43.00,40.80,GIA 7398466791,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398466791&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1404C/392-1404C.html,,,,,,,,1,
392-1429SI,G,R,0.30,D,VS1,VG,EX,VG,N,N,4.25*4.27*2.66,No,YES,GIA,1398466387,,,1456.000,-44.000,1456.000,-44.000,62.30,58.00,,,4.00,Faceted,NONE,,15.00,36.00,43.00,41.00,GIA 1398466387,,"Crystal, Cloud, Pinpoint","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1398466387&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1429SI/392-1429SI.html,,,,,,,,1,
392-553K,G,R,0.30,E,VS1,VG,EX,G,M,B,4.25*0.00*2.64,No,YES,GIA,7391466251,,,1248.000,-48.000,1248.000,-48.000,62.00,55.00,,,4.50,Faceted,NONE,,15.50,34.50,42.00,40.20,GIA 7391466251,,"Indented Natural, Internal Graining","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391466251&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-553K/392-553K.html,,,,,,,,1,
392-909K,G,R,0.30,D,SI2,EX,EX,VG,N,N,4.30*0.00*2.66,No,Borderline,GIA,2396467225,,,1178.000,-38.000,1178.000,-38.000,62.00,59.00,,,4.00,Faceted,NONE,,14.00,34.50,44.00,41.60,GIA 2396467225,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396467225&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-909K/392-909K.html,,,,,,,,1,
392-1026CI,G,R,0.30,D,SI1,EX,EX,VG,N,N,4.29*0.00*2.66,No,YES,GIA,6392467121,,,1386.000,-37.000,1386.000,-37.000,62.10,58.00,,,4.00,Faceted,NONE,,14.50,34.50,43.50,41.00,GIA 6392467121,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392467121&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1026CI/392-1026CI.html,,,,,,,,1,
392-1030CISI,G,R,0.30,E,SI2,EX,EX,VG,N,N,4.33*0.00*2.66,No,Borderline,GIA,6392467086,,,1116.000,-38.000,1116.000,-38.000,61.40,58.00,,,4.00,Faceted,NONE,,14.00,33.50,43.50,41.20,GIA 6392467086,,Feather,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392467086&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1030CISI/392-1030CISI.html,,,,,,,,1,
392-1116K,G,R,0.30,E,VVS1,VG,EX,VG,M,B,4.26*0.00*2.62,No,YES,GIA,6391467123,,,1400.000,-50.000,1400.000,-50.000,61.40,59.00,,,4.50,Faceted,NONE,,14.50,35.50,42.50,40.40,GIA 6391467123,,"Pinpoint, Cloud, Indented Natural, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391467123&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1116K/392-1116K.html,,,,,,,,1,
392-1280SC,G,R,0.30,G,SI1,EX,VG,VG,N,N,4.31*0.00*2.71,No,E1,GIA,3395467195,,,1254.000,-34.000,1254.000,-34.000,62.90,56.00,,,3.50,Faceted,NONE,,15.50,34.50,44.00,41.40,GIA 3395467195,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3395467195&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/392-1280SC/392-1280SC.html,,,,,,,,1,
390-8769CISIBI,G,R,0.30,I,SI1,EX,EX,EX,F,N,4.32*4.34*2.65,Yes,E1,GIA,1398466700,,,992.000,-38.000,992.000,-38.000,61.20,56.00,,,3.50,Faceted,NONE,,15.00,34.00,43.00,40.80,GIA 1398466700,,"Cloud, Crystal","LIGHT BROWN,NO MILKY,TABLE SMALL BLACK,SIDE SMALL BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1398466700&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8769CISIBI/390-8769CISIBI.html,,,,,,,,1,
390-8819K,G,R,0.30,D,VVS2,EX,EX,EX,M,B,4.30*0.00*2.69,No,YES,GIA,2396466790,,,1456.000,-48.000,1456.000,-48.000,62.50,58.00,,,4.00,Faceted,NONE,,14.00,33.50,44.50,41.80,GIA 2396466790,,"Feather, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396466790&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8819K/390-8819K.html,,,,,,,,1,
390-8868SI,G,R,0.30,G,VS2,VG,VG,VG,N,N,4.28*0.00*2.62,No,YES,GIA,6391466851,,,1344.000,-36.000,1344.000,-36.000,61.20,56.00,,,4.50,Faceted,NONE,,14.00,33.00,42.50,40.40,GIA 6391466851,,"Crystal, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391466851&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8868SI/390-8868SI.html,,,,,,,,1,
390-8908SI,G,R,0.30,D,SI2,VG,EX,VG,N,N,4.33*4.37*2.58,No,E1,GIA,1399466126,,,1159.000,-39.000,1159.000,-39.000,59.30,59.00,,,4.00,Faceted,NONE,,13.50,33.50,42.00,40.20,GIA 1399466126,,Feather,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1399466126&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8908SI/390-8908SI.html,,,,,,,,1,
390-8395K,G,R,0.30,D,SI1,EX,EX,EX,N,N,4.38*4.39*2.58,No,Borderline,GIA,2397466325,,,1496.000,-32.000,1496.000,-32.000,58.80,60.00,,,3.00,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 2397466325,,"Crystal, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397466325&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8395K/390-8395K.html,,,,,,,,1,
390-8434K,G,R,0.30,E,VS1,VG,EX,VG,F,N,4.28*0.00*2.65,No,YES,GIA,6392467165,,,1344.000,-44.000,1344.000,-44.000,61.80,56.00,,,4.00,Faceted,NONE,,15.00,35.00,42.50,40.60,GIA 6392467165,,"Indented Natural, Feather, Pinpoint, Needle","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392467165&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8434K/390-8434K.html,,,,,,,,1,
390-8506SI,G,R,0.30,D,SI1,EX,VG,VG,N,N,4.37*0.00*2.58,No,Borderline,GIA,7398466669,,,1386.000,-37.000,1386.000,-37.000,59.00,61.00,,,3.00,Faceted,NONE,,13.00,33.50,43.00,40.80,GIA 7398466669,,"Feather, Cloud","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398466669&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/390-8506SI/390-8506SI.html,,,,,,,,1,
386-1887CI,G,R,0.30,F,VS2,EX,VG,VG,N,N,4.35*0.00*2.58,No,YES,GIA,6391466798,,,1386.000,-37.000,1386.000,-37.000,59.20,59.00,,,3.50,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 6391466798,,"Manufacturing Remnant, Cloud, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391466798&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/386-1887CI/386-1887CI.html,,,,,,,,1,
386-1990K,G,R,0.30,E,SI2,EX,EX,VG,N,N,4.29*0.00*2.67,No,E1,GIA,1399466886,,,1116.000,-38.000,1116.000,-38.000,62.30,56.00,,,4.00,Faceted,NONE,,15.50,35.00,43.00,40.80,GIA 1399466886,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1399466886&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/386-1990K/386-1990K.html,,,,,,,,1,
386-6100K,G,R,0.30,H,SI2,EX,EX,VG,N,N,4.30*0.00*2.67,No,E1,GIA,2397466863,,,990.000,-34.000,990.000,-34.000,62.20,57.00,,,3.50,Faceted,NONE,,14.50,34.50,44.00,41.40,GIA 2397466863,,"Feather, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397466863&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/386-6100K/386-6100K.html,,,,,,,,1,
381-997K,G,R,0.30,E,SI1,VG,EX,VG,F,N,4.22*0.00*2.70,No,Borderline,GIA,7393466786,,,1239.000,-41.000,1239.000,-41.000,64.00,58.00,,,5.00,Faceted,NONE,,15.00,35.50,44.00,41.60,GIA 7393466786,,Crystal,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7393466786&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-997K/381-997K.html,,,,,,,,1,
382-875BI,G,R,0.30,G,SI1,EX,VG,VG,N,N,4.36*0.00*2.62,Yes,Borderline,GIA,1398464817,,,1140.000,-40.000,1140.000,-40.000,60.00,59.00,,,3.50,Faceted,NONE,,13.50,33.00,43.50,41.00,GIA 1398464817,,Feather,"LIGHT BROWN,NO MILKY,NO BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1398464817&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/382-875BI/382-875BI.html,,,,,,,,1,
386-1147K,G,R,0.30,D,SI2,VG,EX,VG,N,N,4.26*4.32*2.60,No,E1,GIA,3395465329,,,1102.000,-42.000,1102.000,-42.000,60.60,62.00,,,4.50,Faceted,NONE,,13.00,34.00,43.00,40.80,GIA 3395465329,,"Cloud, Crystal, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3395465329&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/386-1147K/386-1147K.html,,,,,,,,1,
386-1835CISI,G,R,0.30,F,SI2,EX,VG,VG,N,N,4.34*0.00*2.59,No,E1,GIA,6392466781,,,1071.000,-37.000,1071.000,-37.000,59.80,59.00,,,3.50,Faceted,NONE,,13.00,32.50,43.00,41.00,GIA 6392466781,,"Feather, Twinning Wisp","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392466781&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/386-1835CISI/386-1835CISI.html,,,,,,,,1,
381-785SI,G,R,0.30,F,SI2,VG,EX,VG,N,N,4.35*0.00*2.62,No,E1,GIA,5396464112,,,1054.000,-38.000,1054.000,-38.000,60.20,61.00,,,3.50,Faceted,NONE,,13.50,34.00,43.50,41.00,GIA 5396464112,,"Cloud, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5396464112&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-785SI/381-785SI.html,,,,,,,,1,
381-791SI,G,R,0.30,F,SI2,EX,VG,VG,N,N,4.29*0.00*2.67,No,E1,GIA,6391464316,,,1071.000,-37.000,1071.000,-37.000,62.20,58.00,,,4.00,Faceted,NONE,,14.50,34.50,43.50,41.20,GIA 6391464316,,"Twinning Wisp, Feather","NO BGM,SIDE SMALL BLACK",55,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391464316&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-791SI/381-791SI.html,,,,,,,,1,
381-854CISI,G,R,0.30,E,SI1,EX,VG,EX,N,N,4.29*0.00*2.67,No,Borderline,GIA,7398464124,,,1302.000,-38.000,1302.000,-38.000,62.20,56.00,,,4.00,Faceted,NONE,,15.00,35.00,43.00,40.80,GIA 7398464124,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398464124&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-854CISI/381-854CISI.html,,,,,,,,1,
381-954K,G,R,0.30,D,VVS2,EX,VG,VG,N,N,4.30*0.00*2.66,No,YES,GIA,6391467215,,,1540.000,-45.000,1540.000,-45.000,61.80,57.00,,,4.00,Faceted,NONE,,14.50,34.50,43.50,41.00,GIA 6391467215,,"Cloud, Pinpoint, Indented Natural, Surface Graining","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391467215&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-954K/381-954K.html,,,,,,,,1,
381-1384K,G,R,0.30,E,SI2,VG,VG,EX,N,N,4.31*0.00*2.58,No,Borderline,GIA,6392466323,,,1080.000,-40.000,1080.000,-40.000,59.90,59.00,,,4.00,Faceted,NONE,,13.50,33.50,42.50,40.40,GIA 6392466323,,"Feather, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392466323&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-1384K/381-1384K.html,,,,,,,,1,
381-255K,G,R,0.30,E,VS2,EX,EX,VG,N,N,4.23*4.29*2.67,No,Borderline,GIA,6392464209,,,1357.000,-41.000,1357.000,-41.000,62.70,58.00,,,4.00,Faceted,NONE,,15.00,35.00,43.50,41.20,GIA 6392464209,,"Feather, Indented Natural","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392464209&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-255K/381-255K.html,,,,,,,,1,
381-506SI,G,R,0.30,D,SI1,VG,EX,VG,N,N,4.27*0.00*2.63,No,Borderline,GIA,7391464290,,,1364.000,-38.000,1364.000,-38.000,61.50,57.00,,,4.50,Faceted,NONE,,15.00,34.50,42.00,40.40,GIA 7391464290,,"Crystal, Cavity, Indented Natural","NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391464290&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-506SI/381-506SI.html,,,,,,,,1,
381-1306K,G,R,0.30,E,VVS1,VG,EX,VG,N,N,4.24*4.27*2.65,No,YES,GIA,1397465195,,,1512.000,-46.000,1512.000,-46.000,62.40,58.00,,,4.50,Faceted,NONE,,14.50,34.50,43.50,41.00,GIA 1397465195,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1397465195&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-1306K/381-1306K.html,,,,,,,,1,
